PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM	
J	Sidhu, Ravinder; Christie, Pam								Making space for an international branch campus: Monash University Malaysia								ASIA PACIFIC VIEWPOINT				55	2	SI		182	195		10.1111/apv.12052			AUG 2014	2014	This paper presents findings from an empirical study of an international branch campus established through a partnership between a Malaysian property development conglomerate, the Sunway Group, and Monash University, an Australian university known for its global aspirations. Using Lefebvre's concept of social space we analyse the perceived, conceived and lived spaces that constitute the campus of Monash University Malaysia and its urban setting in the township of Bandar Sunway. Dramatically transformed from a disused mining site and showcased as a 'progressive' urban project, the township symbolises the Sunway Group's commercial success and political pragmatism in managing the dynamics of Malaysia's ethnicised political economy. The broader student experience suggests that the configurations of power that shape ethnic and class relations at the scale of the national are reproduced in the composition of the student body, in students' on-campus interactions and in the rhythms of their everyday lives within the township. By attending to the material, symbolic and imaginary dimensions of one international branch campus, we provide a more nuanced and textured understanding of the globalisation of higher education, highlighting different forms of agency exercised by key actors.									0	0	0	0	0	1360-7456		WOS:000340495400006		
J	Lewis, Nick; Kearns, Liam								'Educity imaginaries'? Escaping mobile policy imaginaries to reimagine educational futures in Auckland								ASIA PACIFIC VIEWPOINT				55	2	SI		196	211		10.1111/apv.12047			AUG 2014	2014	Over the last decade, international education initiatives and higher education restructuring in various parts of the world have been increasingly entangled with national knowledge economy policy and urban growth projects. The ensuing entanglements have been more or less 'policied' by what might be termed 'educity imaginaries', which have taken spectacular material form in some global cities. In this paper, we explore the working out of educity imaginaries in Auckland against the backdrop of shifting investment trajectories and the global mobility of educity policy. We argue that globalising imaginaries have intersected with local policy legacies and political economy to produce a mix of mundane and promissory imaginaries. We examine the frictions generated in these encounters and the ways in which they are reworked as resources in local city-making. Working from a commitment to enactive research, we argue that Auckland City might make much more of the possibilities opened up by 'educity imaginaries'.									0	0	0	0	0	1360-7456		WOS:000340495400007		
J	Ma, Ai-hsuan Sandra								Social networks, cultural capital and attachment to the host city: Comparing overseas Chinese students and foreign students in Taipei								ASIA PACIFIC VIEWPOINT				55	2	SI		226	241		10.1111/apv.12053			AUG 2014	2014	A central theme in the literature on transnational migration is the embeddedness of such movement in social networks and the utilisation of social capital in facilitating mobility. This case study on overseas Chinese students and mainly non-Chinese foreign students studying at a top university in Taipei brings in the notions of cultural capital and city. It investigates the ways social networks shape the destination choices of these two groups of students, and how their patterns of adjustment in the host milieu and attachment to the host city are affected by the transnational migration network (and the lack of it), embodied cultural capital and different host imaginaries constructed by the Taiwan government. The results show that these two groups of international students differed in their reliance on transnational migration networks in making destination choices prior to migration. Furthermore, the different forms of social networks and the differential social and cultural capital embedded in their respective groups, along with the distinctive host images that were constructed by the Taiwan government to cater for these two groups, shaped their overseas experiences and attachment to the city of Taipei in distinctive ways.									0	0	0	0	0	1360-7456		WOS:000340495400009		
J	Howie, Bill; Lewis, Nick								Geographical imaginaries: Articulating the values of geography								NEW ZEALAND GEOGRAPHER				70	2			131	139		10.1111/nzg.12051			AUG 2014	2014	This paper explores the concept of 'geographical imaginaries' in New Zealand geography. It reflects on the genealogy of the concept and on the work it might perform in the world. At a time when the purpose and contribution of geography in schools is under question and the discipline is under severe strain at universities, we ask whether the idea of 'geographical imaginaries' offers a conceptual platform for demonstrating the potential for geography to offer meaning in the complex world of 21st-century New Zealand and whether it will help teachers to foster geographic thought in classrooms. In short, we argue for the merits of working with the idea of geographical imaginaries in classrooms and for utilising it to interrogate accounts of the geographical gaze and its values. This, we argue, offers opportunities to catalyse geographical thought, highlight the potential of thinking geographically, and open up a thinking space in which geography teachers can examine their pedagogy and enhance the purpose of their work. This would provide a platform for building a more imaginative and more politically and culturally relevant geography at school.									0	0	0	0	0	0028-8144		WOS:000340426700004		
J	Scott, John T.								The Illustrative Education of Rousseau's Emile								AMERICAN POLITICAL SCIENCE REVIEW				108	3			533	546		10.1017/S0003055414000215			AUG 2014	2014	Rousseau's mission as an author was to make his readers see what he saw in his philosophical "illumination," yet his task is a paradoxical one, for he must persuade his readers that they are deceived by what they see before their own eyes and must learn to see anew. In order to transform the perspective of his reader, Rousseau throughout his works uses visual imagery and rhetorical devices invoking vision that represents both the correct view of human nature and virtue and the obstacles to learning to see ourselves properly. As a former engraver's apprentice, he was particularly interested in educating his reader through actual images such as frontispieces or illustrations. The aim of this article is to offer an interpretation of the engravings that illustrate Emile, or On Education, in order to investigate how Rousseau educates his reader through challenging the reader's preconceptions concerning human nature and replacing traditional exemplars of human nature and virtue with a new exemplar seen in his imaginary pupil.									0	0	0	0	0	0003-0554		WOS:000341091700004		
J	Veg, Sebastian								Kai-cheung Dung Atlas Archaeology of an imaginary city								CRITIQUE				70	807			614	639					AUG-SEP 2014	2014										0	0	0	0	0	0011-1600		WOS:000341278200002		
J	Mickenburg, Julia L.								Imaginary Citizens: Child Readers and the Limits of American Independence, 1640-1868								JOURNAL OF AMERICAN STUDIES				48	3						10.1017/S0021875814000760			AUG 2014	2014										0	0	0	0	0	0021-8758		WOS:000340574900009		
J	Jackson, Liz								'Won't Somebody Think of the Children?' Emotions, child poverty, and post-humanitarian possibilities for social justice education								EDUCATIONAL PHILOSOPHY AND THEORY				46	9	SI		1069	1081		10.1080/00131857.2014.931430			AUG 2014	2014	Under models of moral and global citizenship education, compassion and caring are emphasized as a counterpoint to pervasive, heartless, neo-liberal globalization. According to such views, these and related emotions such as empathy, sympathy, and pity, can cause people to act righteously to aid others who are disadvantaged through no fault of their own. When applied to the contemporary issue of alleviating child poverty, it seems such emotions are both appropriate and easily developed through education. However, emotional appeals increasing a sense of urgency regarding such a dire issue should not necessarily be prioritized in the face of competing possibilities. Emotions can be difficult to develop, regulate, and sustain. Their appropriate expression and application in global contexts can be problematic, as people's valuation and understanding of feelings varies across societies. Additionally, there are tensions between discourses of emotional care and compassion and rational duty to social justice. This article examines competing views on education for understanding and responding to child poverty, and defends post-humanitarian imaginaries and the possibility of non-relational care ethics. Care, compassion, empathy, and emotion may be involved in learning about child poverty, but an a priori rational orientation is also essential in such grave matters of social injustice.									0	0	0	0	0	0013-1857		WOS:000342056300010		
J	Sillasoo, Uelle								Landscapes, Vegetation, and Folklore in Late Medieval Art: An Iconographic Study Based on Selected Austrian and South German Panel Paintings								LANDSCAPE RESEARCH				39	4	SI		455	479		10.1080/01426397.2012.761188			AUG 2014	2014	This article examines the symbolism and realism of naturalistically depicted flowering plants in Late Gothic art from Southern Central Europe. A large number of fifteenth- to sixteenth-century pre-Reformation panel paintings with a landscape context were studied in order to learn about their plant species, the contexts the plants were shown in, and their symbolism in connection to religious subjects. Paintings were studied in groups of 1) roadsides and execution sites and 2) fenced meadows, gardens and courtyards. In addition, the seasonality of depicted plants was observed in the scenes of the Passion cycle and in the scene of the Visitation. The realism of these landscapes was manifested in these pictures by showing plants growing in places they belonged to naturally or culturally, and in seasons of religious feasts that the paintings were connected with. However, this realism was not consistent, but combined with plant metaphors and symbols, neatly associated to the subject, and recognised by plants' overall frequency, placement, properties and naming. Plant names in late medieval and early modern herbals appeared to be a particularly good tool for understanding their possible meanings in paintings, assuming that the first question the late medieval viewer could have asked was: 'What is this?' The religious art of the period is rich in links between natural and cultural environments; from it we can learn about the diversity of past vegetation as well as the spirituality and poetics of the society.									0	0	0	0	0	0142-6397		WOS:000341635200008		
J	Skey, Michael								Television and the Moral Imaginary: Society Through the Small Screen								EUROPEAN JOURNAL OF COMMUNICATION				29	4			495	503		10.1177/0267323114533050			AUG 2014	2014										0	0	0	0	0	0267-3231		WOS:000342580400007		
J	Buser, Michael								Thinking through nonrepresentational and affective atmospheres in planning theory and practice								PLANNING THEORY				13	3			227	243		10.1177/1473095213491744			AUG 2014	2014	This article engages with recent debates surrounding non-representational theory and the affective turn in the social sciences, arguing that such thinking offers a particularly useful set of concepts for the discipline of planning. This includes a widened notion of agency to the inclusion of more-than-human bodies (i.e. material agency) and a focus on daily practice and the embodied experience of place. Calling upon the philosophy of Gilles Deleuze, the author puts forward affective atmospheres as a post-humanist way of studying socio-spatial processes associated with place identity and the spatial imaginaries that animate planning activity. Recognising the co-constitutive nature of research and social worlds, the article offers a performative methodology that situates researchers directly within the material and discursive environments they seek to investigate.									0	0	0	0	0	1473-0952		WOS:000342809600001		
J	Araya Campos, Rodrigo; Julio Maturana, Cristina; Moggia Münchmeyer, Patricia; Vargas Carrillo, María Soledad								Concepción de conocimiento: ¿Obstáculo/facilitador en la formación universitaria de líderes comunitarios?	Concept on knowledge: Obstacle/facilitator in university education of community leaders?	Concepção de conhecimento: Obstáculo/facilitador na formação universitária de líderes comunitários?						Polis (Santiago)				13	38			371	397					2014-08	2014	This paper presents some of the results of the research "Education of Community Leaders in Pontificia Universidad Católica de Valparaíso (PUCV): towards a more appropriate conception", realized during 2012 by a group of academics of the "Education and Culture Certification Program", offered by PUCV in the year 2011 to Education Directors of the camps supported by ‘Roof in the Valparaiso Region’. From this experience, arises the problem of the appropriateness of the conception of knowledge in the educational proposal. Thus, this qualitative, interpretative research focuses on the knowledge conception and its appropriateness in the education of these leaders, and its unit of analysis is the Program itself. Based on the empirical discussion that arises from the voices of the actors, on the institutional documents and the theorical discussion that comes from them, the imaginaries about knowledge are reported.	El artículo presenta algunos resultados de la Investigación titulada: "Formación de líderes comunitarios en la Pontificia Universidad Católica de Valparaíso (PUCV): hacia una concepción más pertinente" desarrollada durante 2012 por un grupo de académicos y académicas del "Diplomado en Educación y Cultura" que impartió la PUCV en 2011 a Directoras de Educación de los campamentos que apoya ‘Techo en la Región de Valparaíso’. De la experiencia surge como problema la pertinencia de la concepción de conocimiento de la propuesta formativa. Es así como el estudio, de carácter cualitativo interpretativo, asume como objeto de estudio la concepción de conocimiento y su pertinencia en la formación de estas líderes, y su unidad de análisis es el propio diplomado. Sustentados en la discusión empírica emanada de las voces de los actores y de documentos institucionales, y de la discusión teórica emergente de las mismas, se da cuenta de los imaginarios sobre el conocimiento.	O artigo apresenta alguns resultados da pesquisa intitulada "Formação de líderes comunitários na Pontifícia Universidade Católica de Valparaíso (PUCV): para um conceito mais relevante", desenvolvido em 2012 por um grupo de acadêmicos do "Diplomado em Educação e Cultura", que deu a PUCV em 2011 aos Diretores da Educação nas favelas que apoia o Programa "Um Teto para Chile" na Região de Valparaíso. Desde esta experiência surge como problema a pertinência do conceito do conhecimento da proposta de formação. Assim, o estudo de caráter qualitativo e interpretativo, assume como objeto de pesquisa a concepção do conhecimento e sua relevância para a formação desses líderes e sua unidade de análise é o próprio diplomado. Baseado no debate empírico que emana das vozes dos atores, de documentos institucionais e da discussão teórica emergente das mesmas, dá-se conta dos imaginários sobre o conhecimento.							0	0	0	0	0	0718-6568		SCIELO:S0718-65682014000200017		
J	Kahn, Miriam								"Invest In Your Love": Romantic desires, YouTube videos, and the online marketing of Tahiti								TOURIST STUDIES				14	2			144	167		10.1177/1468797614532181			AUG 2014	2014	In this article, I explore the relationship between evolving technologies of image production, different kinds of desire, and how Tahiti is marketed as a tourist destination. I focus the discussion on an award-winning online contest, "Invest In Your Love," which Tahiti Tourisme North America launched to encourage tourism in the wake of the 2008 worldwide economic crisis. Little has changed over the centuries in the dominant Western image of Tahiti as an exotic paradise, although how that paradise is interpreted is influenced by personal and historical situations. What has changed, however, is that viewers can now manipulate the images to express their personal perceptions, dreams, and desires. By encouraging viewers to create their own image of paradise, and to engage in imaginary travel and self-transformation, the " Invest In Your Love" contest cleverly played with blurring boundaries between various categories as well as kinds of desire. This was seen not only between categories such as producer and consumer, here and there, and private dreams and public videos, but also between love and money, and professing love for one's partner and love for a brand. I explore these contemporary trends and the entanglements between categories by bringing together ideas and perspectives from two fields not usually joined in conversation; namely, cultural anthropology, and brand marketing.									0	0	0	0	0	1468-7976		WOS:000344194800003		
J	Canosa, Antonia								The role of travel and mobility in processes of identity formation among the Positanesi								TOURIST STUDIES				14	2			182	202		10.1177/1468797614532183			AUG 2014	2014	This article is based on an ethnographic study of the community of Positano on the Amalfi Coast in the south of Italy. It examines how the flows of visiting tourists have shaped the economy, lifestyle and rhythms of this small but world-famous tourist destination. Through visual imagery and narratives, I explore how residents of the community create meaningful identities amidst the continuous flux and flow of people arriving and departing. The article builds on the concepts of travel and mobility as underlying features in postmodern societies and as vehicles of identity formation among residents in tourist destinations. The findings illustrate how tourism has transformed the locality of Positano into a network of networks, and has thrust the inhabitants of this small coastal village into the global economy. The research also explores some of the intergenerational differences among older and younger residents that are exacerbated by the changes brought about by tourism. Reflecting on my role as an anthropologist doing research 'at home', the article seeks to contribute to the growing field of the anthropology of tourism.									0	0	0	0	0	1468-7976		WOS:000344194800005		
J	Mottweiler, Candice M.; Taylor, Marjorie								Elaborated Role Play and Creativity in Preschool Age Children								PSYCHOLOGY OF AESTHETICS CREATIVITY AND THE ARTS				8	3			277	286		10.1037/a0036083			AUG 2014	2014	Elaborated role play (i.e., pretending in which children imagine and act out the part of another individual on a regular basis) is often considered an early indicator of creativity, but there is not strong research evidence of a relation between this type of pretend play and performance on creativity tasks during the preschool years. One possible reason is that the measures of creativity that are commonly used are not appropriate for young children. To address this, we developed 2 new measures of creativity based on a storytelling task, in which children were asked to complete a story, and a drawing task, in which children were asked to draw an imaginary person. Of the 75 4- and 5-year-old children who participated, those who engaged in elaborated role play had higher creativity scores on both measures (controlling for age and language ability). In contrast, children's performance on a measure of pretend play development that did not involve imaginary others (i.e., the action pantomime task) was not related to either measure of creativity. These results suggest that the storytelling and drawing measures were effective in assessing children's creativity, and that they were specifically associated with elaborated role play, rather than the developmental level of children's ability to pretend.									0	0	0	0	0	1931-3896		WOS:000345153000003		
J	Hext, Kate								IMAGINARY PORTRAITS								TLS-THE TIMES LITERARY SUPPLEMENT					5810			11	11					AUG 8 2014	2014										0	0	0	0	0	0307-661X		WOS:000340225800017		
J	Sugata, Hisato; Hirata, Masayuki; Yanagisawa, Takufumi; Shayne, Morris; Matsushita, Kojiro; Goto, Tetsu; Yorifuji, Shiro; Yoshimine, Toshiki								Alpha band functional connectivity correlates with the performance of brain-machine interfaces to decode real and imagined movements								FRONTIERS IN HUMAN NEUROSCIENCE				8						620	10.3389/fnhum.2014.00620			AUG 8 2014	2014	Brain signals recorded from the primary motor cortex (M1) are known to serve a significant role in coding the information brain machine interfaces (BMIs) need to perform real and imagined movements, and also to form several functional networks with motor association areas. However, whether functional networks between M1 and other brain regions, such as these motor association areas, are related to the performance of BMIs is unclear. To examine the relationship between functional connectivity and performance of BMIs, we analyzed the correlation coefficient between performance of neural decoding and functional connectivity over the whole brain using magnetoencephalography. Ten healthy participants were instructed to execute or imagine three simple right upper limb movements. To decode the movement type, we extracted 40 virtual channels in the left M1 via the beam forming approach, and used them as a decoding feature. In addition, seed-based functional connectivities of activities in the alpha band during real and imagined movements were calculated using imaginary coherence. Seed voxels were set as the same virtual channels in M1. After calculating the imaginary coherence in individuals, the correlation coefficient between decoding accuracy and strength of imaginary coherence was calculated over the whole brain. The significant correlations were distributed mainly to motor association areas for both real and imagined movements. These regions largely overlapped with brain regions that had significant connectivity to M1. Our results suggest that use of the strength of functional connectivity between M1 and motor association areas has the potential to improve the performance of BMIs to perform real and imagined movements.									0	0	0	0	0	1662-5161		WOS:000340708600001	25152729	
J	Santos-Pinheiro, Alexandre; Carrieri, Alexandre de Pádua								O blefe na vida cotidiana: o jogo (de truco) enquanto mecanismo imaginário para evasão do real								Organizações & Sociedade				21	70			367	385		10.1590/S1984-92302014000300002			2014-09	2014	This paper looking for to talk about the Truco game like an element would allow the existence of the players because it would make their realities minimally bearable. We studied the symbolic dimensions of a Truco game that have happened along 23 years in a business organization. In this game "pawn shop floor" and "deputy CEO" have played. We used ethnography to catch the data. Participant observation and interviews helped us to catch the data. The players've meaning mean their work reality work through the movements game that lead to be someone they would like to be.		Este trabalho discute o jogo de truco como elemento que permitiria a própria existência dos sujeitos jogadores ao tornar suas realidades minimamente suportáveis. Estudamos as dimensões simbólicas de um jogo de truco que acontece há 23 anos em uma organização empresarial, em que jogavam do "peão do chão de fábrica" ao "vice-diretor geral da empresa". O método de estudo utilizado foi a etnografia em organizações, a qual recebeu auxílio da observação participante e de entrevistas em profundidade. Os jogadores parecem significar sua realidade de trabalho através de movimentos do jogo que o conduzem a ser aquilo que sempre desejaram ser nessa realidade.							0	0	0	0	0	1984-9230		SCIELO:S1984-92302014000300002		
J	Cassidy-Welch, Megan								'O Damietta': war memory and crusade in thirteenth-century Egypt								JOURNAL OF MEDIEVAL HISTORY				40	3	SI		346	360		10.1080/03044181.2014.917835			SEP 2014	2014	The Egyptian port city of Damietta was a place which occupied a brief but important position in the crusading imaginary of the thirteenth century. This article examines how this city was used both to communicate particular memories of war experience and to lay down future patterns of remembrance. Processes of eyewitnessing, establishing the wider meaning of war, creating a warrior tradition and affirming the value of location or place were all ways in which war memory was articulated during the crusading period. Through an exploration of crusader encounters with the city of Damietta, this article offers some new insights into the nature and importance of medieval memory and remembrance of war.									0	0	0	0	0	0304-4181		WOS:000338723900008		
J	Vargas, Jennifer Harford								Dictating a Zafa: The Power of Narrative Form in Junot Diaz's The Brief Wondrous Life of Oscar Wao								MELUS				39	3			8	30		10.1093/melus/mlu034			FAL 2014	2014	Junot Diaz's novel The Brief Wondrous Life of Oscar Wao (2007) plays on the tensions between the two definitions of dictate: on the one hand, to order or command authoritatively and absolutely and, on the other hand, to speak aloud words that are to be written down or transcribed. This article argues that the novel's narrative techniques and formal structures dictate, or tell, a story against dictatorship, analyzing how the novel manipulates the character-system and modes of narration to resist oppressive domination. First, I explicate how the novel marginalizes and parodies the dictator and centralizes socially marginalized characters in the overall narrative structure to challenge authoritarian power and hegemonic discourses. Subsequently, I demonstrate how the novel mobilizes underground storytelling modes-specifically hearsay, footnotes, and silences-formally to represent and critique the dissemination and repression of information under dictatorship. I end by situating The Brief Wondrous Life of Oscar Wao in an emerging set of dictatorship novels written by Latina/os, arguing that contemporary Latino authors such as Diaz are generating a counter-dictatorial imaginary rooted in intersectional analyses of authoritarianism, racial domination, heteropatriarchy, and imperialism in the hemisphere.									0	0	0	0	0	0163-755X		WOS:000339922500002		
J	Linnemann, Travis; Kurtz, Don L.								Beyond the Ghetto: Police Power, Methamphetamine and the Rural War on Drugs								CRITICAL CRIMINOLOGY				22	3			339	355		10.1007/s10612-013-9218-z			SEP 2014	2014	Viewing police as important cultural producers, we ask how police power fashions structures of feeling and social imaginaries of the "war on drugs" in small towns of the rural Midwest. Drawing on ethnographic fieldwork and a collection of interviews focusing on police officers' beliefs about the causes of crime and drug use, we locate a narrative of rural decline attributed to the producers and users of methamphetamine. We argue this narrative supports punitive and authoritarian sensibilities and broader narcopolitical projects more generally and ignores long-standing social inequalities observed in rural communities. As such, the cultural work of rural police provides important insight to the shape and direction of late-modern crime control beyond the familiar terrains of the city and its "ghetto.".									1	0	0	0	1	1205-8629		WOS:000340088000002		
J	Trauger, Amy								Is Bigger Better? The Small Farm Imaginary and Fair Trade Banana Production in the Dominican Republic								ANNALS OF THE ASSOCIATION OF AMERICAN GEOGRAPHERS				104	5			1082	1100					SEP 2014	2014	Fair Trade is a certification system designed to create social change in production and consumption patterns, primarily in agricultural products, by shaping what happens on the production end of the supply chain through a certification and regulatory system. Previous research on Fair Trade investigated the workings and benefits of Fair Trade production models, with little attention paid to how the Fair Trade model might fail to meet its objectives. Research on Fair Trade would suggest that if inequality and exploitation exist in the Fair Trade supply chain, it would be experienced by the most marginalized actors, such as the temporary workers hired by smallhold farmers, who are frequently invisible in the Fair Trade literature and documents on banana production in the Caribbean. Through a global ethnography of the organic and Fair Trade banana supply chain in the Dominican Republic, this research reveals how Fair Trade as a "spatial fix" for capital and a "small farm imaginary" work to marginalize a particular class of workers. It also reveals the unseen sociality of Fair Trade standards in the systemic and structural assumptions in the small farm production model that Fair Trade promotes. The study finds that smallhold workers are essential to sustaining the market for Fair Trade bananas in a form of functional dualism between smallholders and plantations. In a counterintuitive outcome of the workings of Fair Trade, workers might be better off in the medium-scale plantation model unique to the Dominican Republic.									0	0	0	0	0	0004-5608		WOS:000340411800011		
J	Blackmore, Lisa								CAPTURE LIFE: THE 'DOCUMENT - MONUMENT' IN RECENT COMMEMORATIONS OF HUGO CHAVEZ								JOURNAL OF LATIN AMERICAN CULTURAL STUDIES				23	3			235	250		10.1080/13569325.2014.922940			SEP 2014	2014	The recent passing of Hugo Chavez, president of Venezuela from 1999 till 2013, produced a juncture in the nation's imaginary that immediately sparked numerous and diverse commemorative practices. This article explores this sudden demand for a coherent and enduring memory of the late president by analysing different official postures and commemorative strategies. These are initially placed in the context of key historiographical tropes of the Bolivarian Revolution, and then analysed in light of such tropes. Specifically, the discussion identifies a thirst for documents', used in the broad sense proposed by Jacques Le Goff, which converged on the presidential body, the social body and public space as potential stimuli for memory. In this context, the initial possibilities of embalming Chavez's body, free tattoos of his signature and its use to decorate government buildings, appeal to the archive as a source of authority and as the commencement of history, as Jacques Derrida has it, while extrapolating the president's signature as a mobile and reproducible image of power to seek the eternal presence of the lider eterno' (eternal leader) as an anchor for political unity.									0	0	0	0	0	1356-9325		WOS:000340380600002		
J	Pulido, Cristina; Elboj, Carmen; Campdepadros, Roger; Cabre, Joan								Exclusionary and Transformative Dimensions: Communicative Analysis Enhancing Solidarity Among Women to Overcome Gender Violence								QUALITATIVE INQUIRY				20	7			889	894		10.1177/1077800414537212			SEP 2014	2014	Rivalry and lack of solidarity among women, which exist in the social imaginary and are also reproduced in some research, are linked to the perpetuation of gender violence. The analysis of qualitative data collection in research on gender violence is essential to prevent the reproduction of stereotypes and to induce transformation through research. This article is focused on the communicative analysis, which identifies for each category analyzed an exclusionary dimension (that promotes gender violence) and a transformative one (that contributes to preventive socialization of gender violence). Although in our studies we identify rivalry among women as an element of the exclusionary dimension, at the same time, we identify solidarity among women as an element of the transformative dimension. This solidarity breaks with stereotypes of "natural" female rivalry and stands out as one key element to overcome gender violence.									0	0	0	0	0	1077-8004		WOS:000340420800009		
J	Key, Newton								The "Boast of Antiquity": Pulpit Politics Across the Atlantic Archipelago during the Revolution of 1688								CHURCH HISTORY				83	3			618	649		10.1017/S0009640714000584			SEP 2014	2014	John Locke and many others noted the vibrant political commentary emanating from the pulpit during the Glorious Revolution. Preachers from the full confessional spectrum in England, and especially in Scotland, Ireland, and the colonies, used occasional or state sermons to explain contemporary upheavals from the perspective of God's law, Natural law, and Civil law. Most surprising is the latter, clerical reference to civil history and ancient origins, which preachers used to answer contemporary questions of conquest and allegiance. Clergy revisited the origins and constitutional roots of the Britons, Anglo-Saxons, Scots, and Irish, and deployed histories of legendary kings and imaginary conquests to explain and justify the revolutionary events of 1688-1692. Sermons of this revolutionary era focused as much on civil as on sacred history, and sought their true origins in antiquity and the mists of myth. Episcopalian preachers, whether Church of Ireland, Scottish Episcopalian, or Church of England, seem to have been especially inspired by thanksgiving or fast days memorialized in the liturgical calendar to ponder the meaning of a deep historical narrative. Scots, Irish, and Massachusetts clergy claimed their respective immemorialism, as much as the English did theirs. But, as they re-stated competing Britannic constitutions and origin myths explicitly, they exposed imperial rifts and contradictions within the seemingly united claim of antiquity. By the beginning of the next reign and century, state sermons depended more upon reason and less upon a historicized mythic antiquity.									0	0	0	0	0	0009-6407		WOS:000340566400004		
J	Fleer, Marilyn								The demands and motives afforded through digital play in early childhood activity settings								LEARNING CULTURE AND SOCIAL INTERACTION				3	3	SI		202	209		10.1016/j.lcsi.2014.02.012			SEP 2014	2014	In drawing upon cultural-historical concepts this paper examines the demands that children meet when digital tablet technology is introduced during free play in early childhood settings. In particular, this paper reveals how an iPad and movie making program create new demands on children that afford a new relation between play and learning. Through analyses of video observations of children in one child care center in Australia it was found that how children respond to the new demands depends upon their motive orientation as they engage with tablet technology. The concept of flickering is introduced to capture how the microgenetic movement between collective and individual imagining in an activity occurs, between being in and out of an imaginary situation, and between concrete objects and virtual representations. (C) 2014 Elsevier Ltd. All rights reserved.									0	0	0	0	0	2210-6561		WOS:000340859000004		
J	Ohnsorge, K.; Gudat, H.; Rehmann-Sutter, C.								Intentions in wishes to die: analysis and a typology - A report of 30 qualitative case studies of terminally ill cancer patients in palliative care								PSYCHO-ONCOLOGY				23	9			1021	1026		10.1002/pon.3524			SEP 2014	2014	Objective: To investigate the variations in and intentions of wishes to die (WTD) of palliative care cancer patients.Methods: Thirty terminally ill cancer patients, their caregivers and relatives in a hospice, an oncology palliative care ward of a general hospital, and an outpatient palliative care service. 116 semistructured qualitative interviews analyzed by a combined approach using Grounded Theory and Interpretive Phenomenological Analysis.Results: A WTD is dynamic and interactive. Its subjective phenomenology can be described by three aspects: intentions, motivations, and interactions. In this article, we present a typology of the possible intentions. We identified nine different (ideal) types of intentions that WTD statements might have, other than wishing to live and accepting death. Many WTD statements do not imply a desire to hasten death. The intentions of statements differ according to whether a WTD is related to as imaginary or as an action. Often WTD statements contain several partial wishes, which can be in tension with each other and form a dynamic, sometimes unstable equilibrium.Conclusions: Terminally ill persons' WTD statements differ in their intention, and deeper knowledge about these differences is ethically relevant. (C) 2014 The Authors. Psycho-Oncology published by John Wiley & Sons, Ltd.									2	0	0	0	2	1057-9249		WOS:000341193100008	24706488	
J	Kim, Sang-Hyun								The Politics of Human Embryonic Stem Cell Research in South Korea: Contesting National Sociotechnical Imaginaries								SCIENCE AS CULTURE				23	3			293	319		10.1080/09505431.2013.860095			SEP 2014	2014	To many commentators outside South Korea, the Hwang Woo Suk scandal involving human embryonic stem cell (hESC) research was just another spectacular case of misconduct in the life sciences. As such, it is generally assumed to have revealed the drawbacks of research in scientifically and ethically less-developed societies. Such thinking ignores the history, sophistication, and distinctive features of the public debate over hESC research in South Korea. Disputes over the social and ethical implications of hESC research had taken place for some time before the scandal erupted. Moreover, unlike in some other countries, where resistance to hESC research was prompted by religious conservatives, the most serious critique of the country's rapid move into the field came from progressive social movement activists-including feminists and environmentalists. These activists were, in fact, part of the non-governmental organization coalition to impose stricter social controls on biotechnology. This campaign was motivated by broader political and social concerns beyond specific biosafety or bioethical issues. The activists involved in the coalition feared that the capitalist-developmentalist drive toward biotechnology would threaten the public interest and democracy, and ultimately block South Korea's road to becoming a democratic nation founded on the values of social justice, equality, participation, and sustainability. In contesting South Korea's prevailing approaches to hESC research, they challenged, albeit unsuccessfully, the dominant 'national sociotechnical imaginary' that articulates the role of science and technology in relation to the future survival and well-being of the nation primarily in terms of its industrial competitiveness.									1	0	0	0	1	0950-5431		WOS:000340996900001		
